7.34	4.7001
7.35	4.7029
7.36	4.70569
7.37	4.70847
7.38	4.71124
7.39	4.71401
7.4	4.71676
7.41	4.7195
7.42	4.72224
7.43	4.72496
7.44	4.72767
7.45	4.73038
7.46	4.73307
7.47	4.73576
7.48	4.73843
7.49	4.7411
7.5	4.74375
7.51	4.7464
7.52	4.74903
7.53	4.75166
7.54	4.75427
7.55	4.75688
7.56	4.75947
7.57	4.76206
7.58	4.76464
7.59	4.7672
7.6	4.76976
7.61	4.77231
7.62	4.77484
7.63	4.77737
7.64	4.77989
7.65	4.7824
7.66	4.7849
7.67	4.78738
7.68	4.78986
7.69	4.79233
7.7	4.79479
7.71	4.79724
7.72	4.79968
7.73	4.80211
7.74	4.80453
7.75	4.80694
7.76	4.80934
7.77	4.81173
7.78	4.81411
7.79	4.81648
7.8	4.81884
7.81	4.82119
7.82	4.82353
7.83	4.82586
7.84	4.82819
7.85	4.8305
7.86	4.8328
7.87	4.83509
7.88	4.83737
7.89	4.83965
7.9	4.84191
7.91	4.84416
7.92	4.84641
7.93	4.84864
7.94	4.85086
7.95	4.85308
7.96	4.85528
7.97	4.85748
7.98	4.85966
7.99	4.86184
8	4.864
8.01	4.86616
8.02	4.8683
8.03	4.87044
8.04	4.87256
8.05	4.87468
8.06	4.87678
8.07	4.87888
8.08	4.88097
8.09	4.88304
8.1	4.88511
8.11	4.88717
8.12	4.88921
8.13	4.89125
8.14	4.89328
8.15	4.8953
8.16	4.89731
8.17	4.8993
8.18	4.90129
8.19	4.90327
8.2	4.90524
8.21	4.9072
8.22	4.90915
8.23	4.91109
8.24	4.91302
8.25	4.91494
8.26	4.91685
8.27	4.91875
8.28	4.92064
8.29	4.92252
8.3	4.92439
8.31	4.92625
8.32	4.9281
8.33	4.92994
8.34	4.93178
8.35	4.9336
8.36	4.93541
8.37	4.93721
8.38	4.939
8.39	4.94079
8.4	4.94256
8.41	4.94432
8.42	4.94608
8.43	4.94782
8.44	4.94955
8.45	4.95128
8.46	4.95299
8.47	4.9547
8.48	4.95639
8.49	4.95808
8.5	4.95975
8.51	4.96142
8.52	4.96307
8.53	4.96472
8.54	4.96635
8.55	4.96798
8.56	4.96959
8.57	4.9712
8.58	4.9728
8.59	4.97438
8.6	4.97596
8.61	4.97753
8.62	4.97908
8.63	4.98063
8.64	4.98217
8.65	4.9837
8.66	4.98522
8.67	4.98672
8.68	4.98822
8.69	4.98971
8.7	4.99119
8.71	4.99266
8.72	4.99412
8.73	4.99557
8.74	4.99701
8.75	4.99844
8.76	4.99986
8.77	5.00127
8.78	5.00267
8.79	5.00406
8.8	5.00544
8.81	5.00681
8.82	5.00817
8.83	5.00952
8.84	5.01087
8.85	5.0122
8.86	5.01352
8.87	5.01483
8.88	5.01613
8.89	5.01743
8.9	5.01871
8.91	5.01998
8.92	5.02125
8.93	5.0225
8.94	5.02374
8.95	5.02498
8.96	5.0262
8.97	5.02742
8.98	5.02862
8.99	5.02982
9	5.031
9.01	5.03218
9.02	5.03334
9.03	5.0345
9.04	5.03564
9.05	5.03678
9.06	5.0379
9.07	5.03902
9.08	5.04013
9.09	5.04122
9.1	5.04231
9.11	5.04339
9.12	5.04445
9.13	5.04551
9.14	5.04656
9.15	5.0476
9.16	5.04863
9.17	5.04964
9.18	5.05065
9.19	5.05165
9.2	5.05264
9.21	5.05362
9.22	5.05459
9.23	5.05555
9.24	5.0565
9.25	5.05744
9.26	5.05837
9.27	5.05929
9.28	5.0602
9.29	5.0611
9.3	5.06199
9.31	5.06287
9.32	5.06374
9.33	5.0646
9.34	5.06546
9.35	5.0663
9.36	5.06713
9.37	5.06795
9.38	5.06876
9.39	5.06957
9.4	5.07036
9.41	5.07114
9.42	5.07192
9.43	5.07268
9.44	5.07343
9.45	5.07418
9.46	5.07491
9.47	5.07564
9.48	5.07635
9.49	5.07706
9.5	5.07775
9.51	5.07844
9.52	5.07911
9.53	5.07978
9.54	5.08043
9.55	5.08108
9.56	5.08171
9.57	5.08234
9.58	5.08296
9.59	5.08356
9.6	5.08416
9.61	5.08475
9.62	5.08532
9.63	5.08589
9.64	5.08645
9.65	5.087
9.66	5.08754
9.67	5.08806
9.68	5.08858
9.69	5.08909
9.7	5.08959
9.71	5.09008
9.72	5.09056
9.73	5.09103
9.74	5.09149
9.75	5.09194
9.76	5.09238
9.77	5.09281
9.78	5.09323
9.79	5.09364
9.8	5.09404
9.81	5.09443
9.82	5.09481
9.83	5.09518
9.84	5.09555
9.85	5.0959
9.86	5.09624
9.87	5.09657
9.88	5.09689
9.89	5.09721
9.9	5.09751
9.91	5.0978
9.92	5.09809
9.93	5.09836
9.94	5.09862
9.95	5.09888
9.96	5.09912
9.97	5.09936
9.98	5.09958
9.99	5.0998
10	5.1
10.01	5.1002
10.02	5.10038
10.03	5.10056
10.04	5.10072
10.05	5.10088
10.06	5.10102
10.07	5.10116
10.08	5.10129
10.09	5.1014
10.1	5.10151
10.11	5.10161
10.12	5.10169
10.13	5.10177
10.14	5.10184
10.15	5.1019
10.16	5.10195
10.17	5.10198
10.18	5.10201
10.19	5.10203
10.2	5.10204
10.21	5.10204
10.22	5.10203
10.23	5.10201
